id,commision_id/id,rama_id/id,code,name
1716950011001,A17,A1716950011,1716950011001,CHOFER: Trolebuses y vehiculos articulados (pasajeros)
1716950012001,A17,A1716950012,1716950012001,CHOFER: Camiones para transportar mercancías o sustancias peligr
1720000000001,A17,A1720000000,1720000000001,OPERADOR DE FERTILIZADORA
1720000000002,A17,A1720000000,1720000000002,COSECHADORA FORESTAL
1720000000003,A17,A1720000000,1720000000003,FUMIGADORA
1720000000004,A17,A1720000000,1720000000004,PULVERIZADORA
1720000000005,A17,A1720000000,1720000000005,SEMBRADORA
1720000000006,A17,A1720000000,1720000000006,VENDIMIADORA
1720000000007,A17,A1720000000,1720000000007,TRITURADORA
1720000000008,A17,A1720000000,1720000000008,RECOGEDOR DE TRONCOS
1720000005001,A17,A1720000005,1720000005001,MONITOR O JEFE DE PARQUEO
1720000005002,A17,A1720000005,1720000005002,OPERADOR DE CARGO LOADER
1720000005003,A17,A1720000005,1720000005003,OPERADOR DE MULAS
1720000008001,A17,A1720000008,1720000008001,"POR EL MOVIMIENTO DE CUBIERTA , INCLUSIVE LA TAPADA O DESTAPADA "
1720000008002,A17,A1720000008,1720000008002,"POR EL MOVIMIENTO DE CUBIERTA , INCLUSIVE LA TAPADA O DESTAPADA "
1720000008003,A17,A1720000008,1720000008003,"POR EL ARREGLO Y OPERACIÓN DE CADA JUEGO DE PLUMAS, POR CADA EMB"
1720000008004,A17,A1720000008,1720000008004,"POR EL ARREGLO Y OPERACIÓN DE CADA JUEGO DE PLUMAS, POR CADA EMB"
1720000008005,A17,A1720000008,1720000008005,"POR LA COLOCACIÓN, ARREGLO Y RECOGIDA DE CADA CHUBASQUERO, POR E"
1720000008006,A17,A1720000008,1720000008006,"POR LA COLOCACIÓN, ARREGLO Y RECOGIDA DE CADA CHUBASQUERO, POR E"
1720000008007,A17,A1720000008,1720000008007,POR LA COLOCACIÓN DE LAS LONAS Y OTROS ELEMENTOS DE LAS NAVES HA
1720000008008,A17,A1720000008,1720000008008,POR LA COLOCACIÓN DE LAS LONAS Y OTROS ELEMENTOS DE LAS NAVES HA
1720000008009,A17,A1720000008,1720000008009,"POR LA DESTAPADA Y TAPADA DE CADA ENTREPUENTE, POR EMBARQUE (DIU"
1720000008010,A17,A1720000008,1720000008010,"POR LA DESTAPADA Y TAPADA DE CADA ENTREPUENTE, POR EMBARQUE (NOC"
1720600000126,A17,A1720600000,1720600000126,Supervisor
1720600000133,A17,A1720600000,1720600000133,Supervisor o Inspector de Control de Calidad
1720600000134,A17,A1720600000,1720600000134,Supervisor o Inspector de Mantenimiento
1720600000135,A17,A1720600000,1720600000135,Jefe de Grupo
1720600000147,A17,A1720600000,1720600000147,Supervisor de Ventas
1720600000148,A17,A1720600000,1720600000148,Agente de Ventas
1720600000149,A17,A1720600000,1720600000149,Supervisor de Tráfico
1720600000150,A17,A1720600000,1720600000150,Agente de Tráfico
1720600000152,A17,A1720600000,1720600000152,Supervisor de Servicio al Cliente
1720600000153,A17,A1720600000,1720600000153,Supervisor de Reservaciones
1720600000158,A17,A1720600000,1720600000158,Supervisores de Seguridad Aérea
1720600000165,A17,A1720600000,1720600000165,Supervisor de Control de Publicaciones
1720600000174,A17,A1720600000,1720600000174,Supervisor de Calidad de Seguridad Operacional
1720600000181,A17,A1720600000,1720600000181,COMANDANTE POR MILLA VOLADA
1720600000182,A17,A1720600000,1720600000182,COPILOTO POR MILLA VOLADA
1720600000183,A17,A1720600000,1720600000183,INGENIERO DE VUELO POR MILLA VOLADA
1720600000184,A17,A1720600000,1720600000184,JEFE DE CABINA POR MILLA VOLADA
1720600000185,A17,A1720600000,1720600000185,TRIPULANTE DE CABINA POR MILLA VOLADA
1720600000188,A17,A1720600000,1720600000188,Tripulante de Vuelo por hectarea fumigada 
1720600000189,A17,A1720600000,1720600000189,Tripulante Aéreo Helicopteros 
1720600000191,A17,A1720600000,1720600000191,OPERADOR DE RADIO
1720600000192,A17,A1720600000,1720600000192,JEFE AEROPUERTO
1720600000193,A17,A1720600000,1720600000193,JEFE ESTACIÓN O BASE
1720600000194,A17,A1720600000,1720600000194,JEFE DE VENTAS
1720600000195,A17,A1720600000,1720600000195,AUXILIAR COUNTER / EQUIPAJE 
1720600000196,A17,A1720600000,1720600000196,COORDINADOR SEGURIDAD LABORAL
1720600000197,A17,A1720600000,1720600000197,OPERACIONES PLATAFORMA
172060000187,A17,A1720600000,172060000187,INGENIERO DE VUELO POR MILLA VOLADA
1730000005004,A17,A1730000005,1730000005004,COORDINADOR DE POZO O TUNEL
1730600000177,A17,A1730600000,1730600000177,Abastecedor de Campo
1730600000178,A17,A1730600000,1730600000178,Operador de equipos de fumigación
1731000000001,A17,A1730600000,1731000000001,MECANICO DE ABORDO DESDE 700 KILOS HASTA 1500 KILOS
1731000000002,A17,A1730600000,1731000000002,MECANICO DE ABORDO DESDE 1501 KILOS HASTA 2500 KILOS
1731000000003,A17,A1730600000,1731000000003,MECANICO DE ABORDO DESDE 2501 KILOS
1731000000004,A17,A1730600000,1731000000004,MECANICO DE ABORDO DESDE 1700 KILOS HASTA 2500 KILOS
1731000000005,A17,A1730600000,1731000000005,MECANICO DE ABORDO DESDE 2501 KILOS HASTA 4000 KILOS
1731000000006,A17,A1730600000,1731000000006,MECANICO DE ABORDO DESDE 4001 KILOS
1731000000007,A17,A1730600000,1731000000007,MECANICO DE ABORDO DESDE 700 KILOS HASTA 1500 KILOS
1731000000008,A17,A1730600000,1731000000008,MECANICO DE ABORDO DESDE 1501 KILOS HASTA 2500 KILOS
1731000000009,A17,A1730600000,1731000000009,MECANICO DE ABORDO DESDE 2501 KILOS
1731000000010,A17,A1730600000,1731000000010,MECANICO DE ABORDO DESDE 1700 KILOS HASTA 2500 KILOS
1731000000011,A17,A1730600000,1731000000011,MECANICO DE ABORDO DESDE 2501 KILOS HASTA 4000 KILOS
1731000000012,A17,A1730600000,1731000000012,MECANICO DE ABORDO DESDE 4001 KILOS
1731000000013,A17,A1730600000,1731000000013,MECANICO DE ABORDO DESDE 1300 KILOS HASTA 2500 KILOS
1731000000014,A17,A1730600000,1731000000014,MECANICO DE ABORDO DESDE 2501 KILOS HASTA 5000 KILOS
1731000000015,A17,A1730600000,1731000000015,MECANICO DE ABORDO DESDE 5001 KILOS
1731000000016,A17,A1730600000,1731000000016,MECANICO DE ABORDO DESDE 1300 KILOS HASTA 2500 KILOS
1731000000017,A17,A1730600000,1731000000017,MECANICO DE ABORDO DESDE 2501 KILOS HASTA 5000 KILOS
1731000000018,A17,A1730600000,1731000000018,MECANICO DE ABORDO DESDE 5001 KILOS
1731000000019,A17,A1730600000,1731000000019,MECANICO DE ABORDO HASTA 5.700 KILOS
1731000000020,A17,A1730600000,1731000000020,MECANICO DE ABORDO DESDE 5.701 KILOS-HASTA 15.000 KILOS
1731000000021,A17,A1730600000,1731000000021,MECANICO DE ABORDO DESDE 15.001 KILOS-HASTA 25.000 KILOS 
1731000000022,A17,A1730600000,1731000000022,MECANICO DE ABORDO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1731000000023,A17,A1730600000,1731000000023,MECANICO DE ABORDO DESDE 35.001 KILOS
1731000000024,A17,A1730600000,1731000000024,MECANICO DE ABORDO HASTA 5.700 KILOS
1731000000025,A17,A1730600000,1731000000025,MECANICO DE ABORDO DESDE 5.701 KILOS-HASTA 15.000 KILOS
1731000000026,A17,A1730600000,1731000000026,MECANICO DE ABORDO DESDE 15.001 KILOS-HASTA 25.000 KILOS 
1731000000027,A17,A1730600000,1731000000027,MECANICO DE ABORDO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1731000000028,A17,A1730600000,1731000000028,MECANICO DE ABORDO DESDE 35.001 KILOS
1731000000029,A17,A1730600000,1731000000029,MECANICO DE ABORDO HASTA 60.000 KILOS
1731000000030,A17,A1730600000,1731000000030,MECANICO DE ABORDO DESDE 60.001 KILOS
1731000000031,A17,A1730600000,1731000000031,MECANICO DE ABORDO HASTA 25.000 KILOS
1731000000032,A17,A1730600000,1731000000032,MECANICO DE ABORDO DESDE 25.001 KILOS-HASTA 45.000 KILOS
1731000000033,A17,A1730600000,1731000000033,MECANICO DE ABORDO DESDE 45.001 KILOS-HASTA 60.000 KILOS
1731000000034,A17,A1730600000,1731000000034,MECANICO DE ABORDO DESDE 60.001 KILOS-HASTA 80.000 KILOS
1731000000035,A17,A1730600000,1731000000035,MECANICO DE ABORDO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1731000000036,A17,A1730600000,1731000000036,MECANICO DE ABORDO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1731000000037,A17,A1730600000,1731000000037,MECANICO DE ABORDO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1731000000038,A17,A1730600000,1731000000038,MECANICO DE ABORDO DESDE 220.001 KILOS-HASTA 270.000 KILOS
1731000000039,A17,A1730600000,1731000000039,MECANICO DE ABORDO DESDE 270.001 KILOS-HASTA 320.000 KILOS
1731000000040,A17,A1730600000,1731000000040,MECANICO DE ABORDO DESDE 320.001 KILOS-HASTA 370.000 KILOS
1731000000041,A17,A1730600000,1731000000041,MECANICO DE ABORDO DESDE 370.001 KILOS-HASTA 420.000 KILOS
1731000000042,A17,A1730600000,1731000000042,MECANICO DE ABORDO DESDE 420.001 KILOS-HASTA 470.000 KILOS
1731000000043,A17,A1730600000,1731000000043,MECANICO DE ABORDO DESDE 470.001 KILOS-HASTA 520.000 KILOS
1731000000044,A17,A1730600000,1731000000044,MECANICO DE ABORDO DESDE 520.001 KILOS
1731000000045,A17,A1730600000,1731000000045,MECANICO DE ABORDO HASTA 28.000 KILOS
1731000000046,A17,A1730600000,1731000000046,MECANICO DE ABORDO DESDE 28.001 KILOS-HASTA 45.000 KILOS
1731000000047,A17,A1730600000,1731000000047,MECANICO DE ABORDO DESDE 45.001 KILOS-HASTA 60.000 KILOS
1731000000048,A17,A1730600000,1731000000048,MECANICO DE ABORDO DESDE 60.001 KILOS-HASTA 80.000 KILOS
1731000000049,A17,A1730600000,1731000000049,MECANICO DE ABORDO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1731000000050,A17,A1730600000,1731000000050,MECANICO DE ABORDO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1731000000051,A17,A1730600000,1731000000051,MECANICO DE ABORDO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1731000000052,A17,A1730600000,1731000000052,MECANICO DE ABORDO DESDE 220.001 KILOS
1731000000053,A17,A1730600000,1731000000053,MECANICO DE ABORDO HASTA 35.000 KILOS
1731000000054,A17,A1730600000,1731000000054,MECANICO DE ABORDO DESDE 35.001 KILOS-HASTA 50.000 KILOS
1731000000055,A17,A1730600000,1731000000055,MECANICO DE ABORDO DESDE 50.001 KILOS-HASTA 80.000 KILOS
1731000000056,A17,A1730600000,1731000000056,MECANICO DE ABORDO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1731000000057,A17,A1730600000,1731000000057,MECANICO DE ABORDO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1731000000058,A17,A1730600000,1731000000058,MECANICO DE ABORDO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1731000000059,A17,A1730600000,1731000000059,MECANICO DE ABORDO DESDE 220.001 KILOS-HASTA 270.000 KILOS
1731000000060,A17,A1730600000,1731000000060,MECANICO DE ABORDO DESDE 270.001 KILOS-HASTA 320.000 KILOS
1731000000061,A17,A1730600000,1731000000061,MECANICO DE ABORDO DESDE 320.001 KILOS-HASTA 370.000 KILOS
1731000000062,A17,A1730600000,1731000000062,MECANICO DE ABORDO DESDE 370.001 KILOS-HASTA 420.000 KILOS
1731000000063,A17,A1730600000,1731000000063,MECANICO DE ABORDO DESDE 420.000 KILOS
1731000000064,A17,A1730600000,1731000000064,MECANICO DE ABORDO MONOMOTOR CONVENCIONAL PARA TRABAJOS AGRÍCOLA
1731000000065,A17,A1730600000,1731000000065,MECANICO DE ABORDO MONOMOTOR TURBO HELICE PARA TRABAJOS AGRÍCOLAS
1731000000066,A17,A1730600000,1731000000066,MECANICO DE ABORDO HELICOPTERO CONVENCIONAL
1731000000067,A17,A1730600000,1731000000067,MECANICO DE ABORDO HELICOPTERO MONOREACTOR
1731000000068,A17,A1730600000,1731000000068,MECANICO DE ABORDO HASTA 5.700 KILOS
1731000000069,A17,A1730600000,1731000000069,MECANICO DE ABORDO DESDE 5.701 KILOS-HASTA 12.000 KILOS
1731000000070,A17,A1730600000,1731000000070,MECANICO DE ABORDO DESDE 12.001 KILOS-HASTA 18.000 KILOS
1731000000071,A17,A1730600000,1731000000071,MECANICO DE ABORDO DESDE 18.001 KILOS-HASTA 25.000 KILOS
1731000000072,A17,A1730600000,1731000000072,MECANICO DE ABORDO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1731000000073,A17,A1730600000,1731000000073,MECANICO DE ABORDO DESDE 35.001 KILOS
1731000000074,A17,A1730600000,1731000000074,MECANICO DE ABORDO HASTA 25.000 KILOS
1731000000075,A17,A1730600000,1731000000075,MECANICO DE ABORDO DESDE 25.001 KILOS
1732600000001,A17,A1730600000,1732600000001,MECANICO DE ABORDO HASTA 5.700 KILOS
1732600000002,A17,A1730600000,1732600000002,MECANICO DE ABORDO DESDE 5.701 KILOS-HASTA 15.000 KILOS
1732600000003,A17,A1730600000,1732600000003,MECANICO DE ABORDO DESDE 15.001 KILOS-HASTA 25.000 KILOS 
1732600000004,A17,A1730600000,1732600000004,MECANICO DE ABORDO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1732600000005,A17,A1730600000,1732600000005,MECANICO DE ABORDO DESDE 35.001 KILOS
1732600000006,A17,A1730600000,1732600000006,MECANICO DE ABORDO HASTA 60.000 KILOS
1732600000007,A17,A1730600000,1732600000007,MECANICO DE ABORDO DESDE 60.001 KILOS
1732600000008,A17,A1730600000,1732600000008,MECANICO DE ABORDO HASTA 5.700 KILOS
1732600000009,A17,A1730600000,1732600000009,MECANICO DE ABORDO DESDE 5.701 KILOS-HASTA 15.000 KILOS
1732600000010,A17,A1730600000,1732600000010,MECANICO DE ABORDO DESDE 15.001 KILOS-HASTA 25.000 KILOS 
1732600000011,A17,A1730600000,1732600000011,MECANICO DE ABORDO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1732600000012,A17,A1730600000,1732600000012,MECANICO DE ABORDO DESDE 35.001 KILOS
1732600000013,A17,A1730600000,1732600000013,MECANICO DE ABORDO HASTA 25.000 KILOS
1732600000014,A17,A1730600000,1732600000014,MECANICO DE ABORDO DESDE 25.001 KILOS-HASTA 45.000 KILOS
1732600000015,A17,A1730600000,1732600000015,MECANICO DE ABORDO DESDE 45.001 KILOS-HASTA 60.000 KILOS
1732600000016,A17,A1730600000,1732600000016,MECANICO DE ABORDO DESDE 60.001 KILOS-HASTA 80.000 KILOS
1732600000017,A17,A1730600000,1732600000017,MECANICO DE ABORDO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1732600000018,A17,A1730600000,1732600000018,MECANICO DE ABORDO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1732600000019,A17,A1730600000,1732600000019,MECANICO DE ABORDO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1732600000020,A17,A1730600000,1732600000020,MECANICO DE ABORDO DESDE 220.001 KILOS-HASTA 270.000 KILOS
1732600000021,A17,A1730600000,1732600000021,MECANICO DE ABORDO DESDE 270.001 KILOS-HASTA 320.000 KILOS
1732600000022,A17,A1730600000,1732600000022,MECANICO DE ABORDO DESDE 320.001 KILOS-HASTA 370.000 KILOS
1732600000023,A17,A1730600000,1732600000023,MECANICO DE ABORDO HASTA 28.000 KILOS
1732600000024,A17,A1730600000,1732600000024,MECANICO DE ABORDO DESDE 28.001 KILOS-HASTA 45.000 KILOS
1732600000025,A17,A1730600000,1732600000025,MECANICO DE ABORDO DESDE 45.001 KILOS-HASTA 60.000 KILOS
1732600000026,A17,A1730600000,1732600000026,MECANICO DE ABORDO DESDE 60.001 KILOS-HASTA 80.000 KILOS
1732600000027,A17,A1730600000,1732600000027,MECANICO DE ABORDO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1732600000028,A17,A1730600000,1732600000028,MECANICO DE ABORDO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1732600000029,A17,A1730600000,1732600000029,MECANICO DE ABORDO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1732600000030,A17,A1730600000,1732600000030,MECANICO DE ABORDO DESDE 220.001 KILOS
1732600000031,A17,A1730600000,1732600000031,MECANICO DE ABORDO HASTA 35.000 KILOS
1732600000032,A17,A1730600000,1732600000032,MECANICO DE ABORDO DESDE 35.001 KILOS-HASTA 50.000 KILOS
1732600000033,A17,A1730600000,1732600000033,MECANICO DE ABORDO DESDE 50.001 KILOS-HASTA 80.000 KILOS
1732600000034,A17,A1730600000,1732600000034,MECANICO DE ABORDO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1732600000035,A17,A1730600000,1732600000035,MECANICO DE ABORDO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1732600000036,A17,A1730600000,1732600000036,MECANICO DE ABORDO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1732600000037,A17,A1730600000,1732600000037,MECANICO DE ABORDO DESDE 220.001 KILOS-HASTA 270.000 KILOS
1732600000038,A17,A1730600000,1732600000038,MECANICO DE ABORDO DESDE 270.001 KILOS-HASTA 320.000 KILOS
1732600000039,A17,A1730600000,1732600000039,MECANICO DE ABORDO DESDE 320.001 KILOS-HASTA 370.000 KILOS
1732600000040,A17,A1730600000,1732600000040,MECANICO DE ABORDO DESDE 370.001 KILOS-HASTA 420.000 KILOS
1732600000041,A17,A1730600000,1732600000041,MECANICO DE ABORDO DESDE 420.000 KILOS
1741000000001,A17,A1730600000,1741000000001,COPILOTO DESDE 700 KILOS HASTA 1500 KILOS
1741000000002,A17,A1730600000,1741000000002,COPILOTO DESDE 1501 KILOS HASTA 2500 KILOS
1741000000003,A17,A1730600000,1741000000003,COPILOTO DESDE 2501 KILOS
1741000000004,A17,A1730600000,1741000000004,COPILOTO DESDE 1700 KILOS HASTA 2500 KILOS
1741000000005,A17,A1730600000,1741000000005,COPILOTO DESDE 2501 KILOS HASTA 4000 KILOS
1741000000006,A17,A1730600000,1741000000006,COPILOTO DESDE 4001 KILOS
1741000000007,A17,A1730600000,1741000000007,COPILOTO DESDE 700 KILOS HASTA 1500 KILOS
1741000000008,A17,A1730600000,1741000000008,COPILOTO DESDE 1501 KILOS HASTA 2500 KILOS
1741000000009,A17,A1730600000,1741000000009,COPILOTO DESDE 2501 KILOS
1741000000010,A17,A1730600000,1741000000010,COPILOTO DESDE 1700 KILOS HASTA 2500 KILOS
1741000000011,A17,A1730600000,1741000000011,COPILOTO DESDE 2501 KILOS HASTA 4000 KILOS
1741000000012,A17,A1730600000,1741000000012,COPILOTO DESDE 4001 KILOS
1741000000013,A17,A1730600000,1741000000013,COPILOTO DESDE 1300 KILOS HASTA 2500 KILOS
1741000000014,A17,A1730600000,1741000000014,COPILOTO DESDE 2501 KILOS HASTA 5000 KILOS
1741000000015,A17,A1730600000,1741000000015,COPILOTO DESDE 5001 KILOS
1741000000016,A17,A1730600000,1741000000016,COPILOTO DESDE 1300 KILOS HASTA 2500 KILOS
1741000000017,A17,A1730600000,1741000000017,COPILOTO DESDE 2501 KILOS HASTA 5000 KILOS
1741000000018,A17,A1730600000,1741000000018,COPILOTO DESDE 5001 KILOS
1741000000019,A17,A1730600000,1741000000019,COPILOTO HASTA 5.700 KILOS
1741000000020,A17,A1730600000,1741000000020,COPILOTO DESDE 5.701 KILOS-HASTA 15.000 KILOS
1741000000021,A17,A1730600000,1741000000021,COPILOTO DESDE 15.001 KILOS-HASTA 25.000 KILOS 
1741000000022,A17,A1730600000,1741000000022,COPILOTO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1741000000023,A17,A1730600000,1741000000023,COPILOTO DESDE 35.001 KILOS
1741000000024,A17,A1730600000,1741000000024,COPILOTO HASTA 5.700 KILOS
1741000000025,A17,A1730600000,1741000000025,COPILOTO DESDE 5.701 KILOS-HASTA 15.000 KILOS
1741000000026,A17,A1730600000,1741000000026,COPILOTO DESDE 15.001 KILOS-HASTA 25.000 KILOS 
1741000000027,A17,A1730600000,1741000000027,COPILOTO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1741000000028,A17,A1730600000,1741000000028,COPILOTO DESDE 35.001 KILOS
1741000000029,A17,A1730600000,1741000000029,COPILOTO HASTA 60.000 KILOS
1741000000030,A17,A1730600000,1741000000030,COPILOTO DESDE 60.001 KILOS
1741000000031,A17,A1730600000,1741000000031,COPILOTO HASTA 25.000 KILOS
1741000000032,A17,A1730600000,1741000000032,COPILOTO DESDE 25.001 KILOS-HASTA 45.000 KILOS
1741000000033,A17,A1730600000,1741000000033,COPILOTO DESDE 45.001 KILOS-HASTA 60.000 KILOS
1741000000034,A17,A1730600000,1741000000034,COPILOTO DESDE 60.001 KILOS-HASTA 80.000 KILOS
1741000000035,A17,A1730600000,1741000000035,COPILOTO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1741000000036,A17,A1730600000,1741000000036,COPILOTO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1741000000037,A17,A1730600000,1741000000037,COPILOTO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1741000000038,A17,A1730600000,1741000000038,COPILOTO DESDE 220.001 KILOS-HASTA 270.000 KILOS
1741000000039,A17,A1730600000,1741000000039,COPILOTO DESDE 270.001 KILOS-HASTA 320.000 KILOS
1741000000040,A17,A1730600000,1741000000040,COPILOTO DESDE 320.001 KILOS-HASTA 370.000 KILOS
1741000000041,A17,A1730600000,1741000000041,COPILOTO DESDE 370.001 KILOS-HASTA 420.000 KILOS
1741000000042,A17,A1730600000,1741000000042,COPILOTO DESDE 420.001 KILOS-HASTA 470.000 KILOS
1741000000043,A17,A1730600000,1741000000043,COPILOTO DESDE 470.001 KILOS-HASTA 520.000 KILOS
1741000000044,A17,A1730600000,1741000000044,COPILOTO DESDE 520.001 KILOS
1741000000045,A17,A1730600000,1741000000045,COPILOTO HASTA 28.000 KILOS
1741000000046,A17,A1730600000,1741000000046,COPILOTO DESDE 28.001 KILOS-HASTA 45.000 KILOS
1741000000047,A17,A1730600000,1741000000047,COPILOTO DESDE 45.001 KILOS-HASTA 60.000 KILOS
1741000000048,A17,A1730600000,1741000000048,COPILOTO DESDE 60.001 KILOS-HASTA 80.000 KILOS
1741000000049,A17,A1730600000,1741000000049,COPILOTO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1741000000050,A17,A1730600000,1741000000050,COPILOTO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1741000000051,A17,A1730600000,1741000000051,COPILOTO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1741000000052,A17,A1730600000,1741000000052,COPILOTO DESDE 220.001 KILOS
1741000000053,A17,A1730600000,1741000000053,COPILOTO HASTA 35.000 KILOS
1741000000054,A17,A1730600000,1741000000054,COPILOTO DESDE 35.001 KILOS-HASTA 50.000 KILOS
1741000000055,A17,A1730600000,1741000000055,COPILOTO DESDE 50.001 KILOS-HASTA 80.000 KILOS
1741000000056,A17,A1730600000,1741000000056,COPILOTO DESDE 80.001 KILOS-HASTA 120.000 KILOS
1741000000057,A17,A1730600000,1741000000057,COPILOTO DESDE 120.001 KILOS-HASTA 170.000 KILOS
1741000000058,A17,A1730600000,1741000000058,COPILOTO DESDE 170.001 KILOS-HASTA 220.000 KILOS
1741000000059,A17,A1730600000,1741000000059,COPILOTO DESDE 220.001 KILOS-HASTA 270.000 KILOS
1741000000060,A17,A1730600000,1741000000060,COPILOTO DESDE 270.001 KILOS-HASTA 320.000 KILOS
1741000000061,A17,A1730600000,1741000000061,COPILOTO DESDE 320.001 KILOS-HASTA 370.000 KILOS
1741000000062,A17,A1730600000,1741000000062,COPILOTO DESDE 370.001 KILOS-HASTA 420.000 KILOS
1741000000063,A17,A1730600000,1741000000063,COPILOTO DESDE 420.000 KILOS
1741000000064,A17,A1730600000,1741000000064,COPILOTO MONOMOTOR CONVENCIONAL PARA TRABAJOS AGRÍCOLAS
1741000000065,A17,A1730600000,1741000000065,COPILOTO MONOMOTOR TURBO HELICE PARA TRABAJOS AGRÍCOLAS
1741000000066,A17,A1730600000,1741000000066,COPILOTO HELICOPTERO CONVENCIONAL
1741000000067,A17,A1730600000,1741000000067,COPILOTO HELICOPTERO MONOREACTOR
1741000000068,A17,A1730600000,1741000000068,COPILOTO HASTA 5.700 KILOS
1741000000069,A17,A1730600000,1741000000069,COPILOTO DESDE 5.701 KILOS-HASTA 12.000 KILOS
1741000000070,A17,A1730600000,1741000000070,COPILOTO DESDE 12.001 KILOS-HASTA 18.000 KILOS
1741000000071,A17,A1730600000,1741000000071,COPILOTO DESDE 18.001 KILOS-HASTA 25.000 KILOS
1741000000072,A17,A1730600000,1741000000072,COPILOTO DESDE 25.001 KILOS-HASTA 35.000 KILOS
1741000000073,A17,A1730600000,1741000000073,COPILOTO DESDE 35.001 KILOS
1741000000074,A17,A1730600000,1741000000074,COPILOTO HASTA 25.000 KILOS
1741000000075,A17,A1730600000,1741000000075,COPILOTO HASTA 25.000 KILOS
1810000000001,A18,A1810000000,1810000000001,OFICIAL DE CUMPLIMIENTO
1810000000002,A18,A1810000000,1810000000002,GERENTE / JEFE DE SEGURIDAD FINANCIERA 
1811749900001,A18,A1811749900,1811749900001,AUDITOR GENERAL
1811749900002,A18,A1811749900,1811749900002,GERENTE DE RIESGOS
1811749900003,A18,A1811749900,1811749900003,GERENTE DE SUCURSALES
1811749900004,A18,A1811749900,1811749900004,AGENTE O GERENTE DE AGENCIA
1811749900005,A18,A1811749900,1811749900005,ANALISTA DE RIESGOS
1811749900006,A18,A1811749900,1811749900006,GERENTE DE CONTABILIDAD 
1811749900007,A18,A1811749900,1811749900007,EJECUTIVO DE NEGOCIOS BANCA CORPORATIVA
1811749900008,A18,A1811749900,1811749900008,EJECUTIVO DE NEGOCIOS BANCA DE PERSONAS
1811749900009,A18,A1811749900,1811749900009,EJECUTIVO DE NEGOCIOS BANCA EMPRESARIAL
1811749900010,A18,A1811749900,1811749900010,EJECUTIVO DE NEGOCIOS BANCA PYMES
1811749900011,A18,A1811749900,1811749900011,JEFE ADMINISTRATIVO
1811749900012,A18,A1811749900,1811749900012,JEFE DE ARCHIVO
1811749900013,A18,A1811749900,1811749900013,JEFE DE CAJEROS / CANALES
1811749900014,A18,A1811749900,1811749900014,JEFE DE CAMARA DE COMPENSACION
1811749900015,A18,A1811749900,1811749900015,JEFE DE CAMBIOS
1811749900016,A18,A1811749900,1811749900016,JEFE DE CARTERA
1811749900017,A18,A1811749900,1811749900017,JEFE DE COBRANZAS DEL EXTERIOR
1811749900018,A18,A1811749900,1811749900018,JEFE DE COBRANZAS DEL INTERIOR
1811749900019,A18,A1811749900,1811749900019,JEFE DE COMERCIO EXTERIOR / SWIFT
1811749900020,A18,A1811749900,1811749900020,JEFE DE CREDITO
1811749900021,A18,A1811749900,1811749900021,JEFE DE CUENTAS CORRIENTES
1811749900022,A18,A1811749900,1811749900022,JEFE DE DEPARTAMENTO INTERNACIONAL
1811749900023,A18,A1811749900,1811749900023,JEFE DE DESARROLLO ORGANIZACIONAL
1811749900025,A18,A1811749900,1811749900025,JEFE DE REVISORIA Y CONTROL
1811749900026,A18,A1811749900,1811749900026,JEFE DE SERVICIOS GENERALES
1811749900027,A18,A1811749900,1811749900027,GERENTE DEL ÁREA LEGAL
1811749900028,A18,A1811749900,1811749900028,ANALISTA DE TECNOLOGIAS
1811749900031,A18,A1811749900,1811749900031,CAJERO FINANCIERO
1811749900033,A18,A1811749900,1811749900033,OPERADOR DE TECNOLOGIAS
